away_corners,away_fouls,away_shots,away_shots_target,away_yellow_cards,away_red_cards,away_team,full_time_away_goals,full_time_home_goals,home_corners,home_fouls,home_red_cards,home_yellow_cards,home_shots,home_shots_target,half_time_away_goals,half_time_home_goals,half_time_result,home_team,Referee,result,City,Stadium,Capacity,Country,season,date,home_team_api_id,away_team_api_id,possession,temp (F),dew (F),humidity,wind direction,wind speed (mph),visibility (mi),home_goal_headers,home_goal_freekicks,home_goal_volleys,home_goal_other,away_goal_headers,away_goal_freekicks,away_goal_volleys,away_goal_other,home_shoton_headers,home_shoton_freekicks,home_shoton_volleys,home_shoton_other,home_shoton_bigchance,away_shoton_headers,away_shoton_freekicks,away_shoton_volleys,away_shoton_other,away_shoton_bigchance,home_shotoff_headers,home_shotoff_freekicks,home_shotoff_volleys,home_shotoff_other,home_shotoff_bigchance,home_shotoff_bad_shot,away_shotoff_headers,away_shotoff_freekicks,away_shotoff_volleys,away_shotoff_other,away_shotoff_bigchance,away_shotoff_bad_shot,home_crosses,away_crosses
6,11,7,6,2,1,Bolton,1,4,9,11,0,2,23,14,1,1,1,Arsenal,S Attwell,3,London ,Emirates Stadium ,60361.0,England,2010/2011,2010-09-11,9825,8559,<possession><value><comment>64</comment><event_incident_typefk>352</event_incident_typefk><elapsed>35</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>36</awaypos><homepos>64</homepos><n>120</n><type>special</type><id>1157196</id></value><value><comment>60</comment><elapsed_plus>2</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>40</awaypos><homepos>60</homepos><n>188</n><type>special</type><id>1157485</id></value><value><comment>57</comment><event_incident_typefk>352</event_incident_typefk><elapsed>69</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>43</awaypos><homepos>57</homepos><n>251</n><type>special</type><id>1158077</id></value><value><comment>58</comment><elapsed_plus>2</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>42</awaypos><homepos>58</homepos><n>253</n><type>special</type><id>1158485</id></value></possession>,65.05,57.2,76.0191666667,219.444444444,11.6166666667,6.21,1,0,0,3,1,0,0,0,1,0,0,12,0,2,0,0,6,0,2,0,0,7,0,0,1,0,0,0,0,0,23,25
5,10,17,9,2,0,Chelsea,3,1,1,13,0,2,13,7,2,0,0,West Ham,C Foy,0,London ,Boleyn Ground ,35303.0,England,2010/2011,2010-09-11,8654,8455,<possession><value><comment>33</comment><event_incident_typefk>352</event_incident_typefk><elapsed>24</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>67</awaypos><homepos>33</homepos><n>43</n><type>special</type><id>1157011</id></value><value><comment>48</comment><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>52</awaypos><homepos>48</homepos><n>9</n><type>special</type><id>1157447</id></value><value><comment>53</comment><event_incident_typefk>352</event_incident_typefk><elapsed>70</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>47</awaypos><homepos>53</homepos><n>106</n><type>special</type><id>1158109</id></value><value><comment>50</comment><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>-1</sortorder><awaypos>50</awaypos><homepos>50</homepos><n>114</n><type>special</type><id>1158492</id></value></possession>,65.05,57.2,76.0191666667,219.444444444,11.6166666667,6.21,0,0,1,0,2,0,0,1,0,1,0,3,0,0,1,0,8,0,0,0,1,4,0,1,0,1,1,4,0,1,14,9
4,11,5,2,3,0,Wolverhampton Wanderers,1,3,5,7,0,3,20,11,1,0,0,Tottenham,M Jones,3,London ,White Hart Lane ,36230.0,England,2010/2011,2010-09-18,8586,8602,<possession><value><comment>47</comment><event_incident_typefk>352</event_incident_typefk><elapsed>17</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>53</awaypos><homepos>47</homepos><n>49</n><type>special</type><id>1172140</id></value><value><comment>56</comment><event_incident_typefk>352</event_incident_typefk><elapsed>44</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>44</awaypos><homepos>56</homepos><n>75</n><type>special</type><id>1172497</id></value><value><comment>56</comment><event_incident_typefk>352</event_incident_typefk><elapsed>73</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>44</awaypos><homepos>56</homepos><n>164</n><type>special</type><id>1173032</id></value></possession>,54.875,41.3375,61.509375,260.0,7.21041666667,6.21,0,0,0,2,0,0,0,1,2,1,0,11,0,0,0,0,3,0,4,0,1,5,2,0,1,1,0,1,0,0,24,10
6,4,11,4,2,0,Blackpool,0,4,9,7,0,1,27,15,0,4,3,Chelsea,M Clattenburg,3,London ,Stamford Bridge ,42449.0,England,2010/2011,2010-09-19,8455,8483,<possession><value><comment>72</comment><event_incident_typefk>352</event_incident_typefk><elapsed>24</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>28</awaypos><homepos>72</homepos><n>57</n><type>special</type><id>1176940</id></value><value><comment>62</comment><event_incident_typefk>352</event_incident_typefk><elapsed>42</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>38</awaypos><homepos>62</homepos><n>90</n><type>special</type><id>1177150</id></value><value><comment>57</comment><event_incident_typefk>352</event_incident_typefk><elapsed>66</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>43</awaypos><homepos>57</homepos><n>185</n><type>special</type><id>1177484</id></value><value><comment>58</comment><event_incident_typefk>352</event_incident_typefk><elapsed>87</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>42</awaypos><homepos>58</homepos><n>241</n><type>special</type><id>1177676</id></value></possession>,58.925,48.725,69.125625,234.791666667,12.0270833333,6.21,0,0,1,1,0,0,0,1,0,0,0,10,0,0,0,0,4,2,2,0,0,8,0,3,2,1,1,2,1,1,34,19
4,14,7,5,3,0,West Bromwich Albion,3,2,16,15,0,4,24,12,0,0,1,Arsenal,M Oliver,0,London ,Emirates Stadium ,60361.0,England,2010/2011,2010-09-25,9825,8659,<possession><value><comment>62</comment><event_incident_typefk>352</event_incident_typefk><elapsed>24</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>38</awaypos><homepos>62</homepos><n>122</n><type>special</type><id>1185451</id></value><value><comment>58</comment><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>42</awaypos><homepos>58</homepos><n>190</n><type>special</type><id>1185877</id></value><value><comment>50</comment><event_incident_typefk>352</event_incident_typefk><elapsed>65</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>50</awaypos><homepos>50</homepos><n>207</n><type>special</type><id>1186413</id></value><value><comment>48</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>52</awaypos><homepos>48</homepos><n>330</n><type>special</type><id>1186874</id></value></possession>,50.3375,38.7125,64.955,322.083333333,10.6145833333,6.21,0,0,0,2,0,0,0,4,2,0,0,14,1,0,0,0,5,0,2,0,1,10,1,0,1,0,0,1,0,0,54,23
7,11,17,11,0,0,Tottenham,0,1,14,10,0,2,22,15,0,1,3,West Ham,M Atkinson,3,London ,Boleyn Ground ,35303.0,England,2010/2011,2010-09-25,8654,8586,<possession><value><comment>61</comment><event_incident_typefk>352</event_incident_typefk><elapsed>21</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>39</awaypos><homepos>61</homepos><n>75</n><type>special</type><id>1185421</id></value><value><comment>56</comment><event_incident_typefk>352</event_incident_typefk><elapsed>41</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>44</awaypos><homepos>56</homepos><n>100</n><type>special</type><id>1185772</id></value><value><comment>55</comment><event_incident_typefk>352</event_incident_typefk><elapsed>70</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>199</n><type>special</type><id>1186496</id></value><value><comment>55</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>262</n><type>special</type><id>1186857</id></value></possession>,50.3375,38.7125,64.955,322.083333333,10.6145833333,6.21,1,0,0,0,0,0,0,0,1,0,0,8,0,0,0,1,9,1,4,0,0,7,0,1,2,1,0,6,1,1,29,20
4,19,13,4,3,0,Aston Villa,1,2,10,12,0,1,19,10,1,1,1,Tottenham,M Clattenburg,3,London ,White Hart Lane ,36230.0,England,2010/2011,2010-10-02,8586,10252,<possession><value><comment>44</comment><event_incident_typefk>352</event_incident_typefk><elapsed>22</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>56</awaypos><homepos>44</homepos><n>159</n><type>special</type><id>1200832</id></value><value><comment>47</comment><event_incident_typefk>352</event_incident_typefk><elapsed>41</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>53</awaypos><homepos>47</homepos><n>166</n><type>special</type><id>1201185</id></value><value><comment>61</comment><event_incident_typefk>352</event_incident_typefk><elapsed>67</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>39</awaypos><homepos>61</homepos><n>163</n><type>special</type><id>1201820</id></value><value><comment>61</comment><event_incident_typefk>352</event_incident_typefk><elapsed>86</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>39</awaypos><homepos>61</homepos><n>185</n><type>special</type><id>1202142</id></value></possession>,56.8625,52.3625,85.28125,161.041666667,5.4125,5.5625,1,0,0,1,0,0,0,1,0,0,0,12,0,0,0,0,4,0,3,1,0,7,2,0,2,1,0,3,0,1,21,17
3,8,17,5,1,0,Fulham,1,1,2,15,0,3,12,5,1,0,0,West Ham,A Marriner,1,London ,Boleyn Ground ,35303.0,England,2010/2011,2010-10-02,8654,9879,<possession><value><comment>44</comment><event_incident_typefk>352</event_incident_typefk><elapsed>27</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>56</awaypos><homepos>44</homepos><n>41</n><type>special</type><id>1200930</id></value><value><comment>43</comment><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>57</awaypos><homepos>43</homepos><n>95</n><type>special</type><id>1201260</id></value><value><comment>45</comment><event_incident_typefk>352</event_incident_typefk><elapsed>70</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>55</awaypos><homepos>45</homepos><n>127</n><type>special</type><id>1201860</id></value><value><comment>46</comment><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>4</sortorder><awaypos>54</awaypos><homepos>46</homepos><n>181</n><type>special</type><id>1202206</id></value></possession>,56.8625,52.3625,85.28125,161.041666667,5.4125,5.5625,1,0,0,0,0,0,0,1,2,0,0,4,0,1,0,0,4,0,1,0,0,6,0,0,2,0,1,7,1,0,12,11
10,12,13,5,1,0,Arsenal,0,2,10,7,0,1,11,6,0,1,3,Chelsea,M Dean,3,London ,Stamford Bridge ,42449.0,England,2010/2011,2010-10-03,8455,9825,<possession><value><comment>50</comment><event_incident_typefk>352</event_incident_typefk><elapsed>28</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>50</awaypos><homepos>50</homepos><n>82</n><type>special</type><id>1206350</id></value><value><comment>55</comment><event_incident_typefk>352</event_incident_typefk><elapsed>41</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>101</n><type>special</type><id>1206516</id></value><value><comment>49</comment><event_incident_typefk>352</event_incident_typefk><elapsed>61</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>51</awaypos><homepos>49</homepos><n>116</n><type>special</type><id>1206893</id></value><value><comment>50</comment><event_incident_typefk>352</event_incident_typefk><elapsed>81</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>50</awaypos><homepos>50</homepos><n>243</n><type>special</type><id>1207098</id></value></possession>,60.05,54.7625,82.9472916667,136.875,8.74791666667,5.921875,0,1,1,0,0,0,0,0,0,0,0,9,0,1,0,0,4,0,2,1,0,2,0,1,2,0,1,5,3,1,21,31
3,9,6,4,2,0,Birmingham,1,2,7,16,1,2,18,13,1,1,1,Arsenal,M Atkinson,3,London ,Emirates Stadium ,60361.0,England,2010/2011,2010-10-16,9825,8658,<possession><value><comment>60</comment><event_incident_typefk>352</event_incident_typefk><elapsed>25</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>40</awaypos><homepos>60</homepos><n>40</n><type>special</type><id>1214168</id></value><value><comment>61</comment><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>39</awaypos><homepos>61</homepos><n>87</n><type>special</type><id>1214449</id></value><value><comment>61</comment><event_incident_typefk>352</event_incident_typefk><elapsed>70</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>39</awaypos><homepos>61</homepos><n>130</n><type>special</type><id>1214985</id></value><value><comment>59</comment><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>41</awaypos><homepos>59</homepos><n>182</n><type>special</type><id>1215255</id></value></possession>,49.55,41.0,73.56375,203.125,7.76666666667,6.21,0,0,0,1,1,0,0,0,1,0,0,14,0,1,1,0,2,0,1,0,0,3,0,0,0,0,0,1,0,0,16,7
8,8,12,9,2,0,Wolverhampton Wanderers,0,2,8,8,0,1,17,10,0,1,3,Chelsea,L Probert,3,London ,Stamford Bridge ,42449.0,England,2010/2011,2010-10-23,8455,8602,<possession><value><comment>53</comment><event_incident_typefk>352</event_incident_typefk><elapsed>26</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>47</awaypos><homepos>53</homepos><n>54</n><type>special</type><id>1230334</id></value><value><comment>58</comment><event_incident_typefk>352</event_incident_typefk><elapsed>56</elapsed><subtype>possession</subtype><sortorder>4</sortorder><awaypos>42</awaypos><homepos>58</homepos><n>126</n><type>special</type><id>1230809</id></value><value><comment>55</comment><elapsed_plus>4</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>198</n><type>special</type><id>1231306</id></value></possession>,50.7875,44.4875,79.3554166667,256.25,10.9979166667,6.18416666667,0,0,0,2,0,0,0,0,0,1,0,7,0,4,0,0,6,0,1,0,0,8,1,0,3,0,0,0,0,0,19,18
4,14,7,3,1,0,Everton,1,1,4,15,0,3,13,8,1,1,1,Tottenham,M Jones,1,London ,White Hart Lane ,36230.0,England,2010/2011,2010-10-23,8586,8668,<possession><value><comment>58</comment><event_incident_typefk>352</event_incident_typefk><elapsed>25</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>42</awaypos><homepos>58</homepos><n>54</n><type>special</type><id>1229757</id></value><value><comment>48</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>52</awaypos><homepos>48</homepos><n>99</n><type>special</type><id>1229802</id></value><value><comment>49</comment><event_incident_typefk>352</event_incident_typefk><elapsed>63</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>51</awaypos><homepos>49</homepos><n>168</n><type>special</type><id>1229873</id></value><value><comment>50</comment><event_incident_typefk>352</event_incident_typefk><elapsed>86</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>50</awaypos><homepos>50</homepos><n>235</n><type>special</type><id>1229940</id></value></possession>,50.7875,44.4875,79.3554166667,256.25,10.9979166667,6.18416666667,0,0,0,1,0,1,0,0,1,0,0,5,0,0,0,0,3,0,3,0,0,3,0,1,1,1,0,2,0,1,32,16
6,6,13,8,0,0,Newcastle United,2,1,2,12,0,0,5,1,1,1,1,West Ham,C Foy,0,London ,Boleyn Ground ,35303.0,England,2010/2011,2010-10-23,8654,10261,<possession><value><comment>56</comment><event_incident_typefk>352</event_incident_typefk><elapsed>27</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>44</awaypos><homepos>56</homepos><n>56</n><type>special</type><id>1231622</id></value><value><comment>56</comment><event_incident_typefk>352</event_incident_typefk><elapsed>29</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>44</awaypos><homepos>56</homepos><n>59</n><type>special</type><id>1231626</id></value><value><comment>53</comment><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>4</sortorder><awaypos>47</awaypos><homepos>53</homepos><n>90</n><type>special</type><id>1231695</id></value><value><comment>50</comment><event_incident_typefk>352</event_incident_typefk><elapsed>55</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>50</awaypos><homepos>50</homepos><n>115</n><type>special</type><id>1231791</id></value><value><comment>48</comment><elapsed_plus>3</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>52</awaypos><homepos>48</homepos><n>179</n><type>special</type><id>1231924</id></value></possession>,50.7875,44.4875,79.3554166667,256.25,10.9979166667,6.18416666667,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,7,0,2,0,0,3,0,0,0,0,0,1,0,0,16,22
4,18,6,3,2,0,West Ham,0,1,7,14,0,2,20,13,0,0,1,Arsenal,M Jones,3,London ,Emirates Stadium ,60361.0,England,2010/2011,2010-10-30,9825,8654,<possession><value><comment>57</comment><event_incident_typefk>352</event_incident_typefk><elapsed>28</elapsed><subtype>possession</subtype><sortorder>4</sortorder><awaypos>43</awaypos><homepos>57</homepos><n>84</n><type>special</type><id>1242729</id></value><value><comment>52</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>48</awaypos><homepos>52</homepos><n>142</n><type>special</type><id>1242972</id></value><value><comment>56</comment><event_incident_typefk>352</event_incident_typefk><elapsed>66</elapsed><subtype>possession</subtype><sortorder>4</sortorder><awaypos>44</awaypos><homepos>56</homepos><n>211</n><type>special</type><id>1243373</id></value><value><comment>54</comment><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>46</awaypos><homepos>54</homepos><n>270</n><type>special</type><id>1243645</id></value></possession>,52.8975609756,46.9707317073,80.5275609756,183.170731707,7.57317073171,6.21,1,0,0,0,0,0,0,0,3,1,0,14,0,1,2,0,2,0,1,1,0,5,0,0,0,0,0,2,0,0,43,18
2,12,7,2,1,0,Newcastle United,1,0,12,16,1,3,11,8,1,0,0,Arsenal,M Dean,0,London ,Emirates Stadium ,60361.0,England,2010/2011,2010-11-07,9825,10261,<possession><value><comment>56</comment><event_incident_typefk>352</event_incident_typefk><elapsed>23</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>44</awaypos><homepos>56</homepos><n>60</n><type>special</type><id>1261012</id></value><value><comment>50</comment><elapsed_plus>3</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>50</awaypos><homepos>50</homepos><n>210</n><type>special</type><id>1261234</id></value><value><comment>49</comment><event_incident_typefk>352</event_incident_typefk><elapsed>70</elapsed><subtype>possession</subtype><sortorder>6</sortorder><awaypos>51</awaypos><homepos>49</homepos><n>150</n><type>special</type><id>1261661</id></value><value><comment>49</comment><elapsed_plus>5</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>51</awaypos><homepos>49</homepos><n>293</n><type>special</type><id>1262089</id></value></possession>,42.725,37.5125,82.3291666667,123.125,4.08541666667,4.38020833333,0,0,0,0,1,0,0,0,1,0,0,5,1,0,1,0,1,0,1,0,0,3,0,0,1,0,0,3,0,0,52,26
3,15,8,4,1,0,Sunderland,1,1,17,6,0,2,20,12,0,0,1,Tottenham,H Webb,1,London ,White Hart Lane ,36230.0,England,2010/2011,2010-11-09,8586,8472,<possession><value><comment>54</comment><event_incident_typefk>352</event_incident_typefk><elapsed>21</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>46</awaypos><homepos>54</homepos><n>63</n><type>special</type><id>1267039</id></value><value><comment>62</comment><event_incident_typefk>352</event_incident_typefk><elapsed>41</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>38</awaypos><homepos>62</homepos><n>124</n><type>special</type><id>1267138</id></value><value><comment>57</comment><event_incident_typefk>352</event_incident_typefk><elapsed>61</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>43</awaypos><homepos>57</homepos><n>179</n><type>special</type><id>1267281</id></value><value><comment>60</comment><event_incident_typefk>352</event_incident_typefk><elapsed>86</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>40</awaypos><homepos>60</homepos><n>240</n><type>special</type><id>1267395</id></value></possession>,45.5375,41.0375,84.2983333333,80.4166666667,12.4354166667,6.1325,0,0,0,1,0,0,0,1,2,2,0,10,0,1,1,0,2,0,3,2,2,6,1,0,1,0,0,2,0,1,50,7
4,15,5,3,0,0,Fulham,0,1,4,14,1,2,19,10,0,1,3,Chelsea,M Atkinson,3,London ,Stamford Bridge ,42449.0,England,2010/2011,2010-11-10,8455,9879,<possession><value><comment>90</comment><event_incident_typefk>352</event_incident_typefk><elapsed>7</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>10</awaypos><homepos>90</homepos><n>17</n><type>special</type><id>1268162</id></value><value><comment>66</comment><event_incident_typefk>352</event_incident_typefk><elapsed>20</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>34</awaypos><homepos>66</homepos><n>37</n><type>special</type><id>1268423</id></value><value><comment>63</comment><event_incident_typefk>352</event_incident_typefk><elapsed>26</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>37</awaypos><homepos>63</homepos><n>50</n><type>special</type><id>1268540</id></value><value><comment>65</comment><event_incident_typefk>352</event_incident_typefk><elapsed>34</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>35</awaypos><homepos>65</homepos><n>62</n><type>special</type><id>1268737</id></value><value><comment>63</comment><event_incident_typefk>352</event_incident_typefk><elapsed>37</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>37</awaypos><homepos>63</homepos><n>70</n><type>special</type><id>1268814</id></value><value><comment>60</comment><event_incident_typefk>352</event_incident_typefk><elapsed>42</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>40</awaypos><homepos>60</homepos><n>74</n><type>special</type><id>1268926</id></value><value><comment>58</comment><event_incident_typefk>352</event_incident_typefk><elapsed>63</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>42</awaypos><homepos>58</homepos><n>114</n><type>special</type><id>1269505</id></value><value><comment>63</comment><event_incident_typefk>352</event_incident_typefk><elapsed>75</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>37</awaypos><homepos>63</homepos><n>139</n><type>special</type><id>1269786</id></value></possession>,41.3375,31.6625,69.0979166667,301.666666667,9.25208333333,6.21,1,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,4,0,0,0,0,9,1,1,1,0,0,2,0,0,17,9
7,5,14,6,0,0,West Bromwich Albion,2,2,6,13,0,3,8,5,1,1,1,West Ham,M Dean,1,London ,Boleyn Ground ,35303.0,England,2010/2011,2010-11-10,8654,8659,<possession><value><comment>60</comment><event_incident_typefk>352</event_incident_typefk><elapsed>23</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>40</awaypos><homepos>60</homepos><n>38</n><type>special</type><id>1268514</id></value><value><comment>56</comment><elapsed_plus>2</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>44</awaypos><homepos>56</homepos><n>143</n><type>special</type><id>1269101</id></value><value><comment>52</comment><event_incident_typefk>352</event_incident_typefk><elapsed>68</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>48</awaypos><homepos>52</homepos><n>122</n><type>special</type><id>1269658</id></value><value><comment>52</comment><elapsed_plus>5</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>48</awaypos><homepos>52</homepos><n>214</n><type>special</type><id>1270367</id></value></possession>,41.3375,31.6625,69.0979166667,301.666666667,9.25208333333,6.21,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,7,0,1,0,0,3,1,0,1,0,0,5,0,2,15,17
6,11,12,8,2,0,Blackburn,2,4,12,11,0,2,20,12,0,2,3,Tottenham,A Marriner,3,London ,White Hart Lane ,36230.0,England,2010/2011,2010-11-13,8586,8655,<possession><value><comment>70</comment><event_incident_typefk>352</event_incident_typefk><elapsed>21</elapsed><subtype>possession</subtype><sortorder>6</sortorder><awaypos>30</awaypos><homepos>70</homepos><n>64</n><type>special</type><id>1273494</id></value><value><comment>66</comment><event_incident_typefk>352</event_incident_typefk><elapsed>41</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>34</awaypos><homepos>66</homepos><n>107</n><type>special</type><id>1273867</id></value><value><comment>55</comment><event_incident_typefk>352</event_incident_typefk><elapsed>66</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>186</n><type>special</type><id>1274485</id></value><value><comment>58</comment><event_incident_typefk>352</event_incident_typefk><elapsed>85</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>42</awaypos><homepos>58</homepos><n>249</n><type>special</type><id>1274834</id></value></possession>,49.4,43.925,81.5533333333,183.333333333,7.33125,6.09375,2,0,0,3,0,0,0,2,0,0,0,10,1,2,0,0,11,4,0,0,0,7,1,0,2,0,0,0,0,0,24,21
7,7,16,5,1,0,Blackpool,0,0,8,7,0,0,17,4,0,0,1,West Ham,K Friend,1,London ,Boleyn Ground ,35303.0,England,2010/2011,2010-11-13,8654,8483,<possession><value><comment>44</comment><event_incident_typefk>352</event_incident_typefk><elapsed>23</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>56</awaypos><homepos>44</homepos><n>89</n><type>special</type><id>1273543</id></value><value><comment>47</comment><event_incident_typefk>352</event_incident_typefk><elapsed>66</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>53</awaypos><homepos>47</homepos><n>140</n><type>special</type><id>1274471</id></value></possession>,49.4,43.925,81.5533333333,183.333333333,7.33125,6.09375,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,1,2,0,0,11,1,0,2,0,0,7,1,1,14,15
